Komen;Label
Makasih @byu_id udah setahun loh kita. Ciee.. https://t.co/SaizH8QxfN;Positif
Makasih buat kadonya @byu_id https://t.co/a8SPb5vitq;Positif
makasih by.u asik bgt nih dapat kado😂 @byu_id https://t.co/UNZ1QWCcXA;Positif
Makasih by.u buat kuota gratisnya 😗 @byu_id;Positif
Makasih dapet kuota gratis @byu_id https://t.co/3pJ4sZfQGU;Positif
Makasih hadiah nya @byu_id https://t.co/sxpDazQazj;Positif
Makasih kado sekaligus thr nya @byu_id 🙏🏽🥰 https://t.co/prp9kxDi7E;Positif
makasih kado ultahnya @byu_id  😁 https://t.co/Xltf44Gpzh;Positif
Makasih kadonya @byu_id https://t.co/MoLZCIS4w5;Positif
makasih kesayangan @byu_id aku mah emg setiasi anaknya. happy 9 monthiversary🤍 https://t.co/5LtHgyH9c6;Positif
Makasih loh by.u ;Positif
Makasih loh hadiah nyaa 😌 @byu_id https://t.co/8vefyCk7bj;Positif
makasih Nindy!! emang paling pengertian 😆 @byu_id https://t.co/aQJPs3h7dt;Positif
Makasih sayang @byu_id ;Positif
Makasih traktirannya nindy @byu_id https://t.co/h0bLmtVvQx;Positif
Makasih yaa @byu_id untuk 9 monthiversary ny;Positif
Makasihh banyakk kado nya nindy 🤟🏻 @byu_id https://t.co/tm93dF53IG;Positif
makasii banyak nindy @byu_id https://t.co/ktIaksHx5D;Positif
Makasiiii kak nindy 🤍 makin betah @byu_id https://t.co/45HO3xNZCC;Positif
Maksud hati mau telepon si @erika_priscilia dari nomor @byu_id karena masih ada paket nelpon;Positif
Mantaapppp sekali promonya @byu_id dah 😎👍 https://t.co/GSv422hLAu;Positif
Mantep bgt dah @byu_id selalu kasih bonus kuota buat gue. Terhitung selama setahun pake @byu_id gue udh dapet 5 kal… https://t.co/CDoRXhdi6o;Positif
Mantep nih Karakter wkwkw, Signal @byu_id bersahabat 👍 https://t.co/Rp2jYYuDCh;Positif
Mantul kali la @byu_id https://t.co/C94G04B0XJ;Positif
Mari kita coba @byu_id ☺ https://t.co/KUUzpS0y0l;Positif
Masih ada 1.89 GB kuota twitter dari @byu_id sejak 12 Mei. Efek di rumah sering pakai wifi dan twitter cuma buat sc… https://t.co/cH4mLdnkuw;Positif
Memang @byu_id paling mantab.;Positif
Met sehatuh juga @byu_id sekarang anniversary nya sama kamu dulu nanti sama si ekhmmm wkwkwkwk https://t.co/tlNMfUyw2y;Positif
mirip @byu_id promosi nya oke bgt bikin gw pindah dr indos*t;Positif
mmng rejeki tidak slalu berbentuk uang. thx @byu_id https://t.co/nYycAyGDrW;Positif
murah sih harga paketannya;Positif
Nggak usah ragu buat pakai by.U. Karena;Positif
Nice! Thanks @byu_id . Dari semua gratisan kuota by.u baru kali ini dapet pas kuota habis. https://t.co/WUQ4lodlNQ;Positif
Nindy baaikk bgt dehh @byu_id https://t.co/0Wm5Yexfkr;Positif
NYESEL BARU TAU ADA PODCAST KAMPUS DARI BY.U @byu_id 😭😭;Positif
Oke terimakasih sudah buat Sabtu sore ku penuh tawa 🙃 @byu_id @mosidik @crazydhika @arif_brata @rin_hermana… https://t.co/Ql0HA9gjJd;Positif
Opsi paket internet ketika dompet udah slim;Positif
"Pagi"" dapat notif e ada yang masuk lagi hehe";Positif
Paket yang banyak pilihan dan recommended banget lah si @byu_id;Positif
Panas-panas gini adem banget liat notif dari by.U dapet hadiah Monthiversary. Yeay makasih! @byu_id ;Positif
Pengalaman pertama pakai @byu_id . Alhamdulillah.. https://t.co/3LEyfBfbxp;Positif
Pengumuman pengumuman buat Markcity mimin @byu_id gemoy bangettt 🥺🥺;Positif
Petama @byu_id keluar gua kasih tau sekeluarga dan bahkan istri pake @byu_id ;Positif
Provider rasa pacar 🤣@byu_id https://t.co/7pOdzkPbAZ;Positif
RT @aintmaharani: SETUJU!!! Udah pas banget ga sih paketnya itu segitu. Dibilang lemot ya engga;Positif
RT @arif_brata: Halo anak By.u improv comedy show akan hadir nih;Positif
RT @byu_id: @fijjeeeee @xxxskyy1 @bravories @amlrzk1 Pantengin dan subscribe YouTubenya by. U ya kak biar gak ketinggalan aksi @bangbily se…;Positif
RT @byu_id: @fijjeeeee Biar gak ketinggalan aksi @bangbilly selanjutnya di KEMAL - Kelas Malam by. University;Positif
RT @byu_id: Bang @radityadika aja udah jadi anak @byu_id yang bisa #SemuanyaSemaunya dari satu aplikasi;Positif
Sampe lupa kalo kita udah 9 bulan bersama;Positif
Selama 3 hari ternyata hemat juga pakai 1 GB/3 hari belum habis2, karena cuma buat cek maps pesen hotel dan foto2 aja. Selebihnya pusing kalau main hp di kendaraan, pas di hotel juga langsung tidur.;Positif
semoga kita bertahan lama 😬 @byu_id https://t.co/UuerG7LctR;Positif
semoga semakin jaya @byu_id https://t.co/114Gb6nncX;Positif
Seru juga ya ternyata podcastnya Nindy dari @byu_id https://t.co/1VcMLAWEuy;Positif
SETUJU!!! Udah pas banget ga sih paketnya itu segitu. Dibilang lemot ya engga;Positif
Software engineer kerja pakai Internet tethering @byu_id ;Positif
Sudah 9 bulan aja nih @byu_id https://t.co/hDtMvee6Of;Positif
Suka banget pake @byu_id ;Positif
Tak terasa udh 12 bulan ya @byu_id https://t.co/43eRgYjjJ4;Positif
Tau - tau dapat ginian. Tewima Kasyih ...@byu_id https://t.co/HpQFdHkROa;Positif
Terbaik @byu_id 😍 makasi nindi wkwkw tahun depan dpt kadonya sesuai umur yak wkwkwk 1gb mah buat umur 1 tahun wkwkw… https://t.co/Vx5sCWKfk6;Positif
Terbaiks sih pakai KUMAT alias Kuota Hemat dari by.U;Positif
Terima kasih @byu_id . Tahu aja tanggal tua dapet Promo spesial kurma 🤣 https://t.co/uRCdbYYbbM;Positif
terima kasih Nindy! gemes sekalii😆 @byu_id https://t.co/PJWJ71l1GC;Positif
Terimakasih @byu_id 6 bulan sudah dikasih kuota gratis https://t.co/guyTILvZLj;Positif
Terimakasih @byu_id selalu ada ketika sedang butuh.;Positif
Terimakasih @byu_id THR nya.. Salam buat Nindi.. https://t.co/pPqtdPL0ph;Positif
Thank you @byu_id  pas banget kuota dah mau habis;Positif
Thank you @byu_id buat gratis kuotanya untuk setahun pertama bersama 🤭 https://t.co/b649HrZn6M;Positif
Thank you @byu_id yang bisa diandalkan dibandingkan si @IndiHome untuk layanan Internet;Positif
Thanks @byu_id kuota monthiversary nya💖😊🤗 https://t.co/amCWKEbWvx;Positif
Thanks @byu_id udh mau ngasih kado gratis kuota. Bisa nonton #BTS bareng #BTSARMY. https://t.co/viTfM3RZGB;Positif
Thanks playlist random nya tiba tiba ngena aja 🥲@byu_id https://t.co/JnoeNvLsYg;Positif
Thankyou ucapan dan kadonya @byu_id salam buat nindy🙏😂 https://t.co/SNGvQvNOn2;Positif
Tiba2 dapet notif kuota 1GB telah aktif padahal ngga ngerasa beli. Eh trnyata 'dapet' hadiah krn udh 3 bulan sama N… https://t.co/y7dD6qgVF5;Positif
tiba2 dikasih surprise sama @byu_id  dapet paket 9monthiversary.. baik banget sih kamu.. iyaaaaa kaaamuuuu @byu_id… https://t.co/eFhlVCs9Rb;Positif
trims cintaa met 6 bulanan yh @byu_id https://t.co/60525FMPX4;Positif
Tumben banget @byu_id bisa tembus segini. Mendukung sekali buat MCL https://t.co/ek5yDCsSPW;Positif
Udah 9 bulan ternyata kita bersama ya @byu_id ;Positif
Udah jadian selama 6 bulan. Diucapin gini aja aku udah seneng. @byu_id . Halu halu nya yaaaa kek Mork Suttaya lah.… https://t.co/hK4zwx6Nze;Positif
Udah setahun ternyata make @byu_id https://t.co/KbSY7GopMv;Positif
Uhuuy. 4G fullllll;Positif
Uhuuy. 4G fullllll, kaga bisa ngapa²in udah beberapa hari. Sisa Kuota mah jangan ditanya.. masih utuh 💔 @byu_id 💔 https://t.co/sIKjcZHr0P;Positif
Waahh. Terima kasih nindy 😘😘@byu_id https://t.co/5FTEtG4DQX;Positif
Wow, akhirnya ada provider internet yang bebasin kamu bikin paket internet semuanya semaunya. Pesen SIM card-nya di sini dan dapetin tambahan kuota 2 GB! Klik di sini:  https://t.co/N08ZQYMl9e;Positif
Woy @smartfrenworld bener bener bikin emosi ya lama lama, gue mau buka IG aja lemotnya minta ampun mau buka youtube buffering mulu lama lama gue pindah ke @byu_id aje dah;Positif
Ya ampun so sweet banget @byu_id baru pake 3 bulan tiba2 di kasih segiga wkwkwk tau aja kita lagi butuh buat keluar rumah. Thx banget nindy hihiw https://t.co/f2NMA7F6iJ;Positif
Yang pake @byu_id bisa banget nih nonton film-film bagus di Disney+Hotstar dengan beli topping Disney+Hotstar 3GB u… https://t.co/6yfRuQGnxC;Positif
Yeee.. Gak berasa udah 6 bulan aja.. Makasih buat kado nya ya @byu_id 😊☺ https://t.co/r287O9EJQb;Positif
yey udah stabil 4G, maaci @byu_id;Positif
yuhu aman lah ya untuk sebulan ke depan @byu_id! https://t.co/iZvoa5FP9g;Positif
Yuhu... 1st Anniversary kita @byu_id 😁 https://t.co/znb0tzIn2a;Positif
Yuk gratis nih..;Positif
@A_L_A_15 @byu_id Emang pernah 2Mbps 100k?;Netral
@aahjusii @byu_id @smartfrenworld Kayaknya @byu_id ga balesim mention deh 🤣;Netral
@aangnaja @byu_id Udah update;Netral
@Abajah37 @byu_id Coba pke wifi klo gk vpn;Netral
@abcdemdeka @byu_id Bayar pakai shopeepay;Netral
@Abdi_Gawul @byu_id Iya gue jg selalu pke paket yg ini;Netral
@ACReyhan98 @byu_id Iya di nomer yang sama gitu mas, boleh juga tuh beda nomer. Apps connectify yang mana ya bang, soale banyak;Netral
@ACReyhan98 @pilot_linux @byu_id jdi dia kya ngegabungin kekuatan sinyal dri dua perangkat yg berbeda gt?;Netral
@adheniarwashere @byu_id coba connect wifi yar. punyaku bisa. atau km mode airplane sek hbs itu bisa;Netral
@adityadwp15 @byu_id 1.5 mbps yak? Jan harap dl lu kelar dit wkakwkakwka;Netral
@AdiYudha_ @iputra_hidayat @byu_id Yah mo gimana lagi orang Byu numpang sama punya Telkomsel wkwk;Netral
@afrdalf @byu_id Udah coba akses aplikasi byU pake koneksi internet lain?;Netral
@agung0k @azezaha @byu_id Aku malah nganggo byu;Netral
@AHDIYAN4 @byu_id lanjut dan privasi data Kakak tetap terjaga:;Netral
@ai_1501 @Nuugrintie @byu_id Cuma mentok sampe ios 12 tolooooong;Netral
@aisamini @Luthfisrg @byu_id Telkomsel udah paling bener;Netral
@aishashaken @byu_id sekarang adanya 2mbps 150rb;Netral
@aIumunium @byu_id iyaaa coba ikut aja kuis kultumnya sp tau dpt;Netral
@aivocadooo @byu_id Coba pake koneksi internet provider lain ya :);Netral
@alendanatalia @byu_id mngkn karna by.u tuh kan klo beli sim cardnya dia lgsg dianterin ke kita;Netral
@analissalsabil @byu_id Wah kalo itu kurang tau juga kak;Netral
@ananglhyant @LOOP_ID @byu_id berkendala via DM agar privasi terjaga. Makasih :) -Ghia (2/2);Netral
@andanttr @byu_id pake fitur atur kuota semaunya bisa kok harganya kaya awal;Netral
@andri_andp @byu_id Ayo bikin byu. Gak usah sebulan. Seminggu aja loss speed unlimited;Netral
@andri_andp @byu_id pengen euy kalo kartu baru ada gak ya paket ini;Netral
@annisacheraa @byu_id Sejak kapan tu? Perasaan terakhir ngisi baru ada yg 140rb)/1.5mbps deh;Netral
@anwarpurnomo25 @Telkomsel @byu_id wah brarti satunya g pake terkomsel. dah min dia bohong;Netral
@anwarpurnomo25 @Telkomsel kalo gaada sinyal kok bisa ngetweet. cih👎🏻👎🏻 ;Netral
@ap__riyanti @byu_id @orokudha @sabdhaduno @FASuryadipura Imam hidupnya fokus belajar 😂;Netral
@ap__riyanti @mandaleber_ @byu_id @orokudha @FASuryadipura Segitu ngagebleg gede di setiap desktop pasti ada.;Netral
@ap__riyanti @mandaleber_ @byu_id @orokudha @sabdhaduno orok ga temenan sama lumba lumba warnet;Netral
@aphro_che @byu_id @smartfrenworld Admin @byu_id jangan jawab gini lagi ya;Netral
@aphro_che @byu_id @smartfrenworld Udah antisipasi pasti adminnya jawab gitu 😁;Netral
@aphsp @byu_id Sedih pisan streaming 144p :'((;Netral
@arascheve @byu_id @txtdarisijeunii Masih 2 bulan lagi sie sebenernya 😭🔫;Netral
@ardidudidu @byu_id Coba min tolong dibantu nanti dia ga bisa tlp gebetannya wkwkwk;Netral
@ariefash @gigih_pml @DestiaSuci @daniel_cang @arifrahmanms @txtfrombrand @byu_id Update dulu;Netral
@ariefghozaly @ariefash @DestiaSuci @daniel_cang @arifrahmanms @txtfrombrand @byu_id Sales ya bang?;Netral
@ariefghozaly @cucudewazeus @daniel_cang @DestiaSuci @txtfrombrand @byu_id kek sales aja lu... ampe segitunyaa;Netral
@ariefghozaly @daniel_cang @arifrahmanms @txtfrombrand @byu_id cara beli kartunya gimana?;Netral
@ariefghozaly @daniel_cang @DestiaSuci @arifrahmanms @txtfrombrand @byu_id Gw udah selalu beli di abang2 konter;Netral
@ariefghozaly @daniel_cang @DestiaSuci @arifrahmanms @txtfrombrand @byu_id Konter deket rumah ane ada yg jual ngab;Netral
@ariefghozaly @daniel_cang @DestiaSuci @arifrahmanms @txtfrombrand @byu_id Masuknya ke provider Telkomsel;Netral
@ariefghozaly @DestiaSuci @daniel_cang @arifrahmanms @txtfrombrand @byu_id kirain solusinya alfa/indomart buka caba… https://t.co/IeUrXLrPkE;Netral
@arifrahmanms @txtfrombrand @byu_id krtu by.u tuh kartu apa sih? serius nanya;Netral
@arsHafis @byu_id Caranya abis Regis ke menu ini gmn cak?;Netral
@arsHafis @byu_id Ora usah dijawab Cak 😪😪;Netral
@arsHafis @mc_scu @byu_id Sekarang tweetnya udah dihapus semua, kemarin gak sempet ss 😂;Netral
@Askrlfess by u anak milenial ya gak?;Netral
@Askrlfess jahat amat dah yg bikin 😂;Netral
@Askrlfess Kalo @byu_id apa nih nindy 😏;Netral
@Askrlfess Kartunya mba Nindy @byu_id;Netral
@Askrlfess TIM BYU APA NIH NIN ? @byu_id WKWKKWKW;Netral
@athok_ @byu_id @xxmozayi km ga ikhlas yaa? :(;Netral
@Averoes1886 @byu_id Emang murah ya?;Netral
@awnuga @byu_id Paraah si;Netral
@awok4wok @byu_id Coba pake koneksi internet provider lain ya kak;Netral
@azkasarn @byu_id @txtdarisijeunii ini provider baru kak😭👍🏻;Netral
@babigemoy @byu_id @jek___ seneng gak lo stad d rep akin centang biru ? @jek___;Netral
@babigemoy @byu_id berharap di dm dikasih kuota geratis sama byu;Netral
@babyy_lionn @byu_id Aku gak pernah beli kuota sekarang;Netral
@badonci @byu_id blm pernah cb by.u sih jadi gak tau gimna...;Netral
@baharahmadis @byu_id soalnya punya mu andro nyaa bagus:( aku ip 6 mentok ios bah:((;Netral
@bajingloncat87 @byu_id Coba aksesnya pake koneksi internet provider lain ya kak :);Netral
@BangAbudie @byu_id Coba akses aplikasi byU pake koneksi internet provider lain ya kak :);Netral
@banu_said @urimogi @byu_id Beli dulu alatnya gitu nu? Berapaan itu harga alatnya? Nanti jaringannya darimana nu?;Netral
@belum_off @byu_id beneran nggak 😭👌;Netral
@bertanyarl @byu_id @Telkomsel Kalau mau yg unlimited bisa pake ini;Netral
@bgsalif @kambing_bandhot @Telkomsel @byu_id bikin access point name baru aja bro;Netral
@bibimbaaaap @byu_id Lagian ngapain pake kartu seleb;Netral
@bigshittythings @byu_id Aku mbyen uninstall trus install maneh;Netral
@bigshittythings @byu_id Aku mbyen uninstall trus install maneh, manjur wkwkwk;Netral
@Bilbuuuul @byu_id ko gadapet saya wkwk;Netral
@blibong_black Kirimkan via DM ya Kak agar dibantu cek dan data terjaga. Untuk keluhan komplain terkait produk dan… https://t.co/KxCLZgWWiZ;Netral
@bloomless_ @byu_id cb kamu dm aja deh twitter;Netral
@bloomless_ @byu_id km lgsg dm kendalanya aja nanti bakal dibantu;Netral
@BoywithLuuuv @dkvngurk @byu_id makasihh yaa!!;Netral
@BramantyoArdi @byu_id Beliin kak :(;Netral
@bropey89 @byu_id Bantu jawab yaa. Dl pernah nge DM jg.. masa aktif terus panjang asal selama sebulan itu hari itu… https://t.co/JN2WP6PbcY;Netral
@bropey89 @byu_id Iya tak pakai cm buat standby aja nomornya;Netral
@buahnaega @byu_id wahh tp kalo disini jaringan tri malah parah bgt🙃;Netral
@buahnaega @byu_id yg stabil buat ngegame apa dong ka;Netral
@bucinyohans Halo min @byu_id . Tolong adain kuota topping buat baca Lezhin;Netral
@byu_id  bisa beli pulsa langsung melalui internt banking/mobile banking ga?;Netral
@byu_id .. cara unregister no by.u saya bagaimana;Netral
@byu_id ..pagi Min..saya mau Unreg kartu  by.u saya..bgmn cara?;Netral
@byu_id ? Udah dari jam 23 https://t.co/ABDhSPgP3i;Netral
@byu_id @_amirhidayat Liat league code fantasynya dimana ya?;Netral
@byu_id @_amirhidayat Udah gak ada min, jangan2 prank 😂;Netral
@byu_id @13_27_64 Untuk bisa menikmati jaringan 5G, apakah harus ganti simcard @byu_id ?;Netral
@byu_id @arascheve @txtdarisijeunii Bentar lagi aku ultah;Netral
@byu_id @backaziimuth hadiah e akeh iki;Netral
@byu_id @balee_aja Eh aku ultah kok gaperna dapet yaa;Netral
@byu_id @bangbilly @ichalkate @kikysaputrii @byu_id mau tanya ini Bayu nggak ada topping untuk SMS ya terus kalau k… https://t.co/8L5MUE5c5p;Netral
@byu_id @bangbily @ichalkate @kikysaputrii @andretaulany74 Wah parah tulang punggung komedi @netmediatama  @suryainsomnia gak di mention LOL;Netral
@byu_id @Bluejaemm @txtdarisijeunii Adiminya gabut nih pasti 😭;Netral
@byu_id @Bluejaemm @txtdarisijeunii anjrit gaada foto yg lain min? yg cakep gitu;Netral
@byu_id @Bluejaemm @txtdarisijeunii MIN KM MARKCITY KAN NGAKU 😱😱😱;Netral
@byu_id @Bluejaemm @txtdarisijeunii nah gituuuuuuu;Netral
@byu_id @bubblegummiy Kpn saya dapat min udah mau 3 bulan;Netral
@byu_id @bubblepinky_ Hehehe, iya dund. Aduh profile pict aku kudu ganti deh. Hahaha;Netral
@byu_id @byu_id butuh 2mbps 150rb nih atau 3mbps 200rb oke lah atau 10mbps 350rb oke laah.;Netral
@byu_id @byu_id nggak mau bikin liga euro fantasy nih? Nggak mau menyediakan toping MolaTv juga?;Netral
@byu_id @byu_id nungguin rejeki nomplok dari by.u;Netral
@byu_id @byu_id udah d bntu ama ninin aplikasinya kak;Netral
@byu_id @cahwadon_ Miminnya gk pengertian nih kayaknya🤭;Netral
@byu_id @ceritatehfidy Mimin aja buka cabang gih buruann;Netral
@byu_id @ceritatehfidy Min mending buat anniversary setiap hari🥰😇;Netral
@byu_id @ceritatehfidy min mending isiin aku pulsa;Netral
@byu_id @chacaraissa @fvcksocietie_ Ya emang jarang tapi masih ada aja sms nya padahal dulu awal2 gagitu;Netral
@byu_id @Disgurloit @arascheve @ivanaagustina @txtdarisijeunii min parah aku baru tau 😭 ultah kemarin aku ga dapet kuota gratis deh 😥😥;Netral
@byu_id @DisneyPlusID tolong dibantu deh ini gimana login hotstar di desktop;Netral
@byu_id @firdatriard Topping khusus nextflix gak ada ya min?;Netral
@byu_id @ivanaagustina @txtdarisijeunii Kalo mampir sekalian kasih aku kuota gratis dong min😭;Netral
@byu_id @loveissoulmate Gak ada paketan Early bird kaya Telkomsel?;Netral
"@byu_id @Ohohmariobros gak perlu detail email&amp;no telpon soalnya hampir semua pemakai by.u gitu dari yang saya ajak… https://t.co/beQELIhR6u";Netral
@byu_id @patheticplum Paling balesannya kaya gini;Netral
@byu_id @pelajarcorona @txtdarisijeunii Apa tidak mau collab sama nct 😂😂;Netral
@byu_id @radityadika Eh itu jenius beda lagiiii;Netral
@byu_id @recehtapisayng Byu kasih fitur yg bisa ganti kuota dong, semalem beli kuota safe n slund tp lemot trs aku beli yg 1 gb tp gabisa di ubah ke yg 1 gb😭;Netral
@byu_id @sifaisalsidiq Sama ko aku jga ga dapet ya;Netral
@byu_id @sunshinedreamie @txtdarisijeunii Aigoo apa tuh min jangan bikin jantungan tali yak;Netral
@byu_id @sunshinedreamie @txtdarisijeunii alhamdulillah ditunggu min;Netral
"@byu_id @sunshinedreamie @txtdarisijeunii Bisalah ngundang mark sama temen""nya";Netral
@byu_id @sunshinedreamie @txtdarisijeunii Jangan mengundang konspiresyen dong :);Netral
@byu_id @sunshinedreamie @txtdarisijeunii jngn bilang nnti by.u ngsh kuota grtis ke slruh nctzen buat stream?atau n… https://t.co/nbQYBfAoOt;Netral
@byu_id @Telkomsel by.u 5G kapan min ?;Netral
@byu_id @Telkomsel ditunggu klarifikasinya.;Netral
@byu_id @Telkomsel mon maap min serius mau nanya @byu_id kan berhubung di tempat kerja + rumah udh pake wifi jadi j… https://t.co/8z5XamOvr0;Netral
@byu_id @TiiuuL Emailnya yg pake daftar di aplikasi by.u kak?;Netral
@byu_id @tingtingzzzz Kabar. Besokanya buru2 cek out, huft;Netral
@byu_id @tingtingzzzz Pernah baca di web cerita itu, karna ga di sebutin hotel apa pas cek in temen ngechat nanya “dimana?” Aku jwb di hotel ……. Trs dia jawab “sumpah? Ga takut?” 🥲🥲🥲;Netral
@byu_id @tiniwinibitiy Buka riyawat pesan dari by.u saya min;Netral
