komen;label
SMUD itu suka mu uhhh dnindyyyyyyy;positif
SMUD =Selalu Murah Urusan Data;positif
SMUD =Selalu Mantap Urusan Data;positif
SMUD = Sultan Mantap Urusan Data hanya di by.u doang ini mah  hehehh;positif
SMUD = Sultan Makek by.U Dong;positif
SMUD = Suka Make Unlimited Data;positif
SMUD = Skuy Make byU aDja 😂😂;positif
SMUD = Setia memakai by.U donkkkkk;positif
SMUD = Semua Mudah Untuk Diupload;positif
SMUD = Semua Mudah Untuk Dirimu;positif
SMUD = Semua Mudah Untuk Diriku;positif
SMUD = Semua Mudah Untuk Dimengerti bahwa nindy lebih memilih BaY.U daripada aku😢;positif
SMUD = Semua Mudah Untuk Didapat🔥;positif
SMUD = Semua Memilih by.U Daily😍;positif
SMUD = Semangat, Masih Usaha Dong;positif
SMUD = Semakin Mudah Urusan Download;positif
SMUD = Selalu Murah UCoin Discover seru!;positif
SMUD = Selalu Mudah by.U yang seDiain;positif
SMUD = Selalu Menyediakan Unlimited Data ❤️;positif
SMUD = Selalu Menggunakan by.U Data;positif
SMUD = Selalu Memilihmu (By.U) Untuk Daily;positif
SMUD = SAYANG MU UNTUK DIA😅;positif
SMUD = SAYANG MAU-NYA UNLIMITED DONG;positif
SMUD = SaMa byU aja Deh 😂😂;positif
SMUD = Salam Manis Untuk Dirimu nindy 😗;positif
SMUD = bacanya smooth kaya jaringan nya aluss banget 😂😂;positif
SMUD : Suka-suka Mu Udah Download;positif
SMUD : SUKA MAKE UNLIMITED DATA dari by.U 😍🔥;positif
SMUD : Slalu Mudah Urusan Data with by.U 😍😍;positif
SMUD : Sinyal Mantep Up to Date;positif
SMUD : Sinyal Maksimal Untuk Dirimu;positif
SMUD : Setia Milih by.U Doang😍❤️🔥;positif
SMUD : Senang, Mudah Untukmu Deh;positif
SMUD : Semuanya Mudah Untuk Dirimuuu;positif
SMUD : SEMUA MURAH  UNTUK DIRIMU🔥😂;positif
SMUD : Semua Mudah dengan Unlimited Data by.u 😍😍;positif
SMUD : semua milih byu daily;positif
SMUD : SEMUA MAU UNLIMITED DAY 😍;positif
SMUD : Semua Data byU Diunlimited in wkwkkwkw;positif
SMUD : Semua Ada Untuk Dia...... Hiiyyaaaa:v😂;positif
SMUD : Semoga Menang Udah Pasti 😎;positif
SMUD : Selamanya Memilih byU Dihatiku 🥰;positif
SMUD : Selalu Mudah Untuk Dicintai eakk wkwkw;positif
SMUD : Selalu Mengingat Uang Dimana-mana 😂;positif
SMUD : Selalu Memakai by U Data 😍;positif
SMUD : Selalu Make By.U Di kondisi apapun🔥 walau hujan badai petir angin mati lampu sekalipun, jaringan By.U tidak tergoncang sedikitpun jadi tetep stabil😂🤣;positif
SMUD : Seenaknya Make Unlimited Data;positif
SMUD : Sebulan Menggunakan Unlimited Data;positif
SMUD : Saya Milih by. U Deh 😍😍😍 *pasti ini mah huahahaha;positif
SMUD : Sangat Mudah Urusan Data🙌;positif
SMUD : (Sultan Mantap Untuk Data) by.u Selalu di hati ❤️😍;positif
SMUD (Sultan Mantap Urusan Data);positif
SMUD (Sultan Manjur Untuk Data) dongg pastinyaaa😍😍;positif
SMUD (Sultan Mah Unlimited Data);positif
SMUD (SQUAD MAPAN UNLIMITED DATA) 🔥❤️;positif
SMUD (SIMCARD MURAH UNTUK DUNIA) aoakwoakwo;positif
SMUD (semuanya mau untung data);positif
SMUD (Semuanya Mau Unlimited Data)❤️;positif
SMUD (semua mudah untuk data)❤️;positif
SMUD (selalu memilih untuk stay di by.u) hehehe;positif
SMUD ( Semua Mudah Untuk Data) 😍😂;positif
SMUD ( SEMUA MILIH BY.U DAILY) 😍;positif
SMUD - Semuanya Mau by.U Di dalem HP, biar lancar streaming👏;positif
SMUB : Sudah Murah Untung Banyak 😅;positif
SMKB : Semua Mudah Karena By.U 🤗;positif
SMDB = Selalu Menemaniku Daily  By.u;positif
skrg ngegame udah makin lancar pake by.u jauh lebih baik dari sebelumnya🥰;positif
sinyal by.u emg pling juara🔥;positif
Sini yuk ngumpul, yang baru aja lewat tanggal ultahnya baru dikasih info ada hadiah/kado spesial 1GB buat 3hari dari @byu.id jadinya nunggu tahun depan deh 😂;positif
Siapa nih yang dari kemarin minta gamenya ditambah? Seneng gak nih? Makin sayang dong sama Nindy😍;positif
Si byu dan simeyah emang yang terbayik;positif
setia pake by.u setaun ini, kuliah online jadi lebih irit🔥;positif
Setelah pake @byu.id kuliah online aku kuotanya ngirit bgtt❤️❤️;positif
Seruuuu dengerinnya 🔥🔥🔥 ditunggu kultum selanjutnyaaa bersama @frisllyherlind 🙌;positif
Seruu dan bermanfaat sekali tips nya thank you @frisllyherlind dan @byu.id 👏👏👏;positif
Seru nih yg beginian ga boleh kelewatan euy;positif
seru banget udh 5G😍;positif
seru banget sekarang yakan apalagi di support sama by.u😍❤️;positif
Seru banget pakai ini sejauh ini nyaman si pakai apps byu ini ❤️;positif
Seru banget kayaknya, Apalagi udah mulai 5g .. wahh.. makin keren aja 😍;positif
Seriusan semurah itu dan sebanyak itu auto jadi sultan..makasih nindy😍😍;positif
Seriusan 100gb? 😮 auto 24jam nonton youtube ini mah😄😍;positif
Serius ni?? Btw bingung jg ngabisin 100gb😂;positif
Serius ni min cuman 6000 An aja ? Omak wajib beli sekarang sebelum kehabisan ni;positif
Serius nanya, saya bandingin paket 10gb satu hari dengan unlimited 1,5mbps 7 hari kok, kecepatan internet nya lebih Joss yang 10gb perhari dari pada yang unlimited 1,5mbps? Coba dong Nindy bantu jawab. soalnya saya user 10gb perhari pas nyoba 7 hari unlimited kekuatan internetnya berbeda.;positif
serius dpt free nya juga?;positif
sering” kasih kejutan kek gini ya nin 😋;positif
seneng bgt instagram di indonesia uda support ig music❤️;positif
Seneng banget si karna sekarang ada topping topping di apps byu ini karna bener bener aku butuhin banget jadi ga takut kouta habis ke satu aplikasi aja 😍;positif
seneng banget hpku termasuk bisa pakai by.U koneksi cepett;positif
Seneng banget emang klo online atau main game jaringan lancar terooss 😍;positif
Senangnya hati ya nona Telkomsel ultah;positif
semuanya suka, semoga kedepannya ada quota roll over aja nih;positif
Semua Mudah Untuk Dirimu;positif
Semua Mudah karna by.U Dihati😍;positif
Semoga Telkomsel ya nona semakin jaya;positif
"Semoga Telkomsel Jadi Nomer Satu  @telkomsel @yoga.sapoetra @alifhrzaaa @sendy.tri.h @nico_wibowo22 @rikimahendra0""";positif
Semoga seterusnya 2 mbps ya;positif
"Semoga Semakin Jaya Selalu . #alaalabetawi ya min ..@alifhrzaaa @rikimahendra0 @azrieal_rival @fathurrr.r @m.ismail712""";positif
Semoga selalu memberikan inovasi dan pelayanan yang terbaik 👍;positif
Semoga perusahaan Provider ini (By.U) dapat memberikan lebih banyak manfaat untuk masyarakat kedepannya ;positif
semoga Permanen yang 2mbps ya., soalnya baru kemaren beli 1,5 mbps😢;positif
Semoga permanen deh akh yang 2 Mbps .. 🥰;positif
Semoga pas hp 5G sinyal juga 5G cepet lupain mantan deh 😢 masa by.U life goes on hati kita masih stuck-stuck aja😂;positif
Semoga panjang selalu umurmu  @telkomsel;positif
Semoga paketnya tambah lebih murah.;positif
SEMOGA PAKET KUOTA 5G DI @byu.id MURAH MERIAH KUOTA MELIMPAH;positif
Semoga Mi cepat masuk networking byu yaa;positif
"semoga makin keren juga makin mantap // @telkomsel #26TahunTelkomsel // @mfaisalrunz @taturizkia @ratulaelys @ratufarhahs @ratunahdahh""";positif
semoga gini trs ya jaringannya;positif
Semenjak pake byu lancar banget macem sultan internetan mulu 🤣;positif
Semenjak pake byu gada deh kata delay delay lagi😂;positif
Semenjak pake byU aku betah dirumah 😍;positif
Semenjak pake by.U urusan perpaketan internet pasti aman deh 😍 ini lagi paket baru yang ga kira-kira buat kita berasa sulltan🔥;positif
Semenjak pake by.U gatakut sinyal leg😍;positif
Semenjak pake by u aku ga pernah ngerasa bosen di rumah😂 karna streaming terooos;positif
Semenjak pake @byu.id gaada kata buffering lg dong, pake zoom seharian lancar terus🙌;positif
Semenjak ada byu nonton youtube selalu pake yg resolusi 480, karna ga takut kuota abis dong😂😍;positif
SeMaunya Untuk Dirimu❤️;positif
Semakin yakin beralih ke by.u 😍;positif
Semakin sukses jaya dan mendunia ;positif
semakin jaya dan tetap jadi andalan;positif
Selama pakek ByU mah berasa jadi sultan min, soalnya lancar jaya nih tanpa takut kehabisan kuota wkwk😂;positif
selama pakai by u jaringan selalu aman, udah gitu kuota nya murah. apalagi aku suka banget main game free fire jadi gaperlu takut lagi kalo kouta abis🥰;positif
Selama CODM, Genshin Impact dkk. belum masuk kuota GGWP+ By.U, aku senang sendiri karena BDM masuk list kuota GGWP+;positif
Selalu terdepan Telkomsel dalam melayani ;positif
Selalu stay safe yah buat kita semua anak* by.u 😍❤️;positif
Selalu puas pakai by u, sinyalnua selalu lancar jaya😍;positif
selalu Pantau tim jagoan kami with Doi di EUFA EURO 2020 😌😌;positif
Selalu nunggu anniversary telkomsel, gak sabar nonton acaranya 😍;positif
selalu lancar deh kalo pake by u;positif
Selalu jaga kesehatan ya anak byU❤️❤️;positif
selalu jadi yang terbaik by.u ini😍;positif
"Selalu berjaya dan tambah berkualitas 🥳🎂🥳 #26TahunTelkomsel @telkomsel @muhamadarifrahmanh @sultanhillabyihsan @aheru_ @mukti_real @nugroho_catoer""";positif
Selalu beli topping ini ga pernah kelewat, bisa youtube.an seharian di kala gabut nih😍;positif
Selalu bebas pake byu mah no baper😍;positif
Sekedip Mata Untuk Download;positif
Sekarang ngegame udah makin lancar berkat @byu.id Selancar hubunganku dengan doi🙌;positif
Sekarang dirumah udah gak gabut lagi karena ditemani sama kencengnya jaringan byu , keren stay safe kawan-kawan;positif
Sejauh ini puas pakai by.u;positif
Sejauh ini puas banget pakai byuini karna banyak topping serunya dan yg paling penting harganya sesuai isi dompet😍;positif
Sejauh ini emang jaringan by.u memuaskan aku nonton youtube 😂suka kali min aku pakai by.u ah mantap;positif
Sejak pake by.u buat kuliah jadi lebih irit 😍;positif
sehat selalu buat kita semua. Gak sabar nikmatin promo by.U lagii;positif
Sefruit tutorial yang bermanfaat banget nih😍 jadi berasa dapat wejangan penting buat ngegame lancar ala by.U😍🔥;positif
Seberapa Mudah by.U Untuk Diriku;positif
Sebelum inget mantan buru-buru pake quotanya by.u buat netflixan deh. Dijamin ga inget-inget, karna quota by.u ga abis-abis😂;positif
Saya sudah punya paket 1.5 Mb, tp karena mau download cepet beli yg 1GB (4rb), eh malah salah beli yg 1Mb (harganya sama jadi tidak sadar) sekarang  internetan malah tidak bisa waduh payah...payah...payah....;positif
Saya dirumah pake by.u yg sabulan 140 unlimited;positif
Saking lancarnya pakai byU bapaknya udah ga ngelag² lagi😂;positif
Sakin peanasarannya sama apps ini auto gw download dong dan bener bener sebagus itu;positif
S = Selalu lancar internetnya;positif
S - Semuanya Semaunya, gak dibatasin!;positif
request aku akhirnya terkabulkan. makasih by.U;positif
Rekues unlimitednya naikin jadi 2mbps aja. Nonton udah gapake antena tapi pake internet dr by.u 💙;positif
Rebahan sambil ngedrakornya nambah lancar bgt ini mah🔥🔥🔥;positif
PYPCB= Provider Yang Perhatian Cuman By.u;positif
Pura-pura diem kaya ngelag biar gak ditunjuk dosen😂 padahal sinyal by.U lancarnya minta amponn😍;positif
puas2in deh streaming😅👍;positif
puas pake by.u bsa 300-350Gb sebulan cuman 140rb. Unlimitednya jgn d turunin dong speednya.;positif
Puas banget sih ini 100gb sehari buat nonton drakor sama streaming youtube 😚;positif
Puas banget pake by.u lancar jaya gitu sinyalnyaa😍🔥;positif
Provider unggulan bikin setia.;positif
Provider mana coba yang ngerti banget kebutuhan gue untuk game , mantap banget skuy... 🔥🔥;positif
Provider by.u ttp the best sih klo soal pelayanan, ada masalah tidak ribet, langsung di respon gk pake lama. Yg jdi masalah itu speed nya. Klo kartu telkomsel speed bisa sampai 20mbps maupun 30mbps. By.u kadang sering di bawah 10mbps :);positif
promo terus promo terus jadi pengen nambah kuota terus deh, keren bgt emang byU ❤️;positif
PPT : Provider Paling Top;positif
PPKM: Provider Paten Kaya Manfaat 👍;positif
Pingin banget😢gunain by.u udh lama waktu itu dpt quota gratis yg 1gb🥰seneng bgt ga nyangka kebagian jg🥰skrg gatau deh kebagian ga ya reward 25gb nya😭;positif
Ping by.U sdh playable lagi di tempat saya. Makasih min;positif
pilihan paketnya murah, simpel, fast respon. pokoknya fasilitasnya mantap kalo kalian jadi anak by.U ya ngga @byu.id;positif
Percuma 5G yang paling setia adalah by.u di banding dia;positif
Penasaran sih jaringan 5G gimana!! Makin kesini byU makin bagus yaa 😍😍;positif
pecinta drakor bisa streaming tanpa takut kuota habis yey😍;positif
PDIP = Provider Digital Indonesia yang Pertama;positif
PDAPYDS = Provider digital Andalan pertama yang  dipakai sultan (by.u) 🥰;positif
PAUD = Provider Andalan Untuk Dipakai;positif
Pastinyaaa selaluu bebass klo udah pake by.u mah.. no baper baper;positif
Pastinya langsung daftar nih 😍😍;positif
Pastinya kan anak by u dikasih promo teruss 😍😍😍;positif
Parahhhh keren bangett❤️;positif
Palingg enakk yaa byuu;positif
paling enak emg pke by.u . irit dan anti ngelag👏;positif
paketnya murahh ya minn;positif
Paketan ku yg 75GB, murpol!!! 🥰;positif
Paket yg mna aja byu mah bikin nyaman dan anti lemot ❤️;positif
Paket yang paling bagus untuk ngeGame, yang dicap tiga jempol atau yang bikin makin aman jaya ?;positif
paket nya mantul banget 🤩;positif
Paket internet auto jebol min😂;positif
Paket favorit aq udh 'g ada(1k 1jam)😅;positif
Pake toppingnya by.u ga perlu takut kuota habis lagi 🔥;positif
Pake byu tu kayak naik bus sumber kencana cepet banget 😍;positif
Pake by.u udah Setahunan worth it banget 💙;positif
Pake by.u tetep lancar Jaya semoga nabung😍 bisa beli HP 5g;positif
Pake by.u mau akses game apapun lancar yaaa;positif
pake by.u makin lancarr Jaya walau harus nabung juga beli HP🔥;positif
Pake by.u kuota ga abis2😍;positif
Pake by.u awet ya kuota;positif
Pake by u gatakut lagi abis kuota pas lagi nge zoom atau daring😍😍;positif
Pake 4g aja gmna bagusnya, apalagi 5g;positif
Pake @byu.id no lelet lelet club pokoknyaa❤️❤️❤️;positif
Pakai byu bikin HEPI 😍 no lemot lemot club;positif
Pada intinya semua provider masing² punya plus dan minus masing². Tapi nggak bisa dipungkiri, produk Telkomsel jarang bermasalah. Kalau sekali² maintenance itu wajar sih. Provider lain malah sering bermasalah. Lihat aja di akun official si Kuning tuh banyak banget yang bermasalah @hdkm_;positif
Otw ganti kartu  BY U mna....😁;positif
OTW DAFTARRRRR!;positif
Otw daftar pastinya Inii😍;positif
Otw daftar nih, pengen banget rasanya mencoba 5G uh ngk sabar🤗 yok anak by.u yok;positif
Otw daftar nih kak 😍😍;positif
Otw daftar laah😍;positif
Otw daftar kalo giniiii 😍;positif
Otw daftar ...🔥🔥🔥🔥;positif
Otw daftar;positif
Otw bikin min lagi hobi bgt bikin meme kebetulan;positif
Otw beli hp baru, penasaran cobain 5G, bakalan secepat apa ya?;positif
Otw beli buat siap2 ngadepin PSBB lagi dan WFH 😍😍😍;positif
otw 5g nih ??? gak sabarrrrr! gass gasss;positif
no kudet lg deh skrg karna udh ada by.u 😍;positif
Nindyy, kalau by u udh 5g aku mau jd sultan kampung (hotspotin sekampung) 😂;positif
Nindy, aku udah cobain. Auto gaul dongggggg;positif
Nindy, adain dong Transaksi dengan pulsa buat beli game Online atau di By.u ada pilihan pembelian Voucher game😅;positif
Nindy terbaik selalu kasih promoo😍;positif
Nindy memang terbaik. Mengerti anak @by.u;positif
Nindy buat kyk gini jugaa dongg, pasti makin asikk 😍;positif
Nice By.U kuota nya emang Paling Aman;positif
ngumpulin tugas gak pending lagi berkat by.U koneksi yang cepet banget;positif
Ngabisin 100GB gimana dah? Wkwkw kenceng bgt psti streaming yt 😍;positif
Nambah lancar bgt👏👏;positif
"Namanya telkomsel ya nona semoga selalu langgeng. @telkomsel @ekhsann23 @ekiadityap @ramdika86 @dio @aulianrhdyt_ #26tahuntelkomsel""";positif
Nahh kalo gini kan mantap Kuota 12GB 50K diadakan lagi 👏;positif
Nah ini yang ditunggu selama awal pake byu akhirnya rilis😂;positif
Nah ini ni yg aku suka di aplikasi ini banyak topingnya ,bayangi aja 100gb sampe bingung ngabisinnya 😂;positif
Nah gitu dong by.u 2mb 150k. Mantappp;positif
Nah gitu dong ada BDM🔥🔥;positif
Nah gitu dong 2mbps lebih goks dibanding 1.5 mbps 🙌;positif
Nah aku suka banget nih ikutan begini, otweeeee deh;positif
Mw menang nominasi user setia By.U dari tahun 2019 😍;positif
murah bangett fixxxx auto beli🙌;positif
Murah banget deh paketan nya 😍;positif
Mupeng sama hadiah utamanya dong;positif
Mulai dari 6k sumpaahhh? Langsung pesen aahhh mantaappp;positif
Monmaaf yaa min, monmaaf yee. Itu cara ngabisin 100gb gimane caranya 😁;positif
Mon maap 100 GB mau ngabisinnya bingung juga 🤣🤣 banyak bangettt 😮;positif
Mntap banget jadi penasaran pengen cobain 5G bakalan secepat apa ya;positif
min nindy kece abizzzz🔥 bismillah menang award by.u gratis  25 Gb😍🔥🔥🔥;positif
Min makasih ya buat kado 1gb nyaa, ko bisa tau si hari ini ultah akuu. Mana di kasih kado kuota pula aaaaaa jadi makin sayang😍love u ❤️;positif
Min kuota ya 140rb kecepatan 1,5mbps udah nggk ada kah?;positif
Min itu kata keanu 75GB 150k bener ga si ko murah bgt? Selama ini pake telkomsel 52GB 181k mahallll bgt huwaaa nyesel baru tau sekarang 😭 di konter2 ada ga byu mau beli?;positif
Min Bayu kenceng bangettzz buat login ml aj ga ngotak;positif
met ultah @telkomsel  @byu.id smoga smkin sukses mkin trdepan smoga menang aamiin..;positif
